R,Corr_x_p,Corr_x,Corr_x_m,Corr_z_p,Corr_z,Corr_z_m
732.0,-1.1441073148599966e-8,-5.1152153863301465e-8,-2.7248320653167444e-8,-2.217904679004518e-23,-2.1717764299085256e-22,-6.929708153564175e-23
733.0,-2.170936777861679e-8,-5.647467106422052e-8,-3.028088008263891e-8,-2.0158964007703673e-18,-4.4695898637383494e-18,-7.712874390820001e-19
734.0,-2.270177147355719e-8,-1.0716035011624757e-7,-3.343168592220382e-8,-1.5529998916958934e-22,-5.431605946691797e-22,-6.928279603603035e-23
735.0,-6.530821101539612e-8,-1.1205898781454204e-7,-6.344139278958434e-8,-7.292270498773015e-17,-4.94244453385448e-17,-1.4437300287412252e-18
736.0,-5.7373240780419375e-8,-3.223700860035627e-7,-6.63414990137076e-8,-1.3335318124012614e-23,-3.803268484196483e-21,-1.7327592555347595e-22
737.0,-4.974661015081092e-8,-2.832020090142519e-7,-1.9088634166226526e-7,-1.0489781583562715e-17,-1.7879581893134992e-15,-1.5972404733492873e-17
738.0,-4.0591516461923934e-8,-2.455559376587728e-7,-1.676935851037279e-7,-8.890589755106801e-24,-3.2657904717380175e-22,-1.2133014374359116e-21
739.0,-4.602860516763719e-8,-2.0036516770855336e-7,-1.4545773992656464e-7,-3.372504260967299e-17,-2.5720231380814067e-16,-5.781346983767217e-16
740.0,-4.8087866459708925e-8,-2.2720336655703476e-7,-1.1868849408721265e-7,-1.3315955205701725e-23,-2.17728805631283e-22,-1.0418248794556557e-22
741.0,-4.8073850522523113e-8,-2.3736815639751086e-7,-1.345967733022792e-7,-1.0487024345192407e-16,-8.269300527119009e-16,-8.319692172898068e-17
742.0,-6.594166675065734e-8,-2.3729897185232475e-7,-1.406184618650692e-7,-3.6294183060613505e-23,-3.261050101784613e-22,-6.945794923193455e-23
743.0,-1.598786336370887e-7,-3.2549690844565093e-7,-1.4059522844302918e-7,-4.811086838130641e-17,-2.571431659626852e-15,-2.675422231071809e-16
744.0,-1.3156997102953038e-7,-7.89182371931301e-7,-1.9285086590638645e-7,-1.3480346565153724e-23,-8.888372931154072e-22,-1.0403186038943107e-22
745.0,-1.2287422991606351e-7,-6.494470177153827e-7,-4.6821648879645456e-7,-5.65456692660936e-17,-1.1800348443196906e-15,-8.320958291875553e-16
746.0,-1.4232311077204038e-7,-6.065236736667733e-7,-3.8531246149083503e-7,-4.531924921474363e-23,-3.301305527194705e-22,-2.835520871452404e-22
747.0,-2.000844281612573e-7,-7.025259572500157e-7,-3.598691618059553e-7,-4.739000639282969e-17,-1.3869424508401161e-15,-3.8317018258881606e-16
748.0,-2.006074018273633e-7,-9.876435644380494e-7,-4.168302711979362e-7,-9.113319400775545e-23,-1.1098568741999968e-21,-1.0531660376404063e-22
749.0,-4.677805225559484e-7,-9.902250325735087e-7,-5.8609962521167e-7,-1.1067250442962e-15,-1.1624438007989683e-15,-4.504453158618932e-16
750.0,-4.911811288367078e-7,-2.3090273786798835e-6,-5.876315518714167e-7,-4.142890818681179e-24,-2.231841325340972e-21,-3.540620022640215e-22
751.0,-1.174484411360767e-6,-2.4245359088015545e-6,-1.3703850037814251e-6,-4.3814345045582166e-16,-2.7149110795979027e-14,-3.7779826849564986e-16
752.0,-1.1081661970334738e-6,-5.797412527667591e-6,-1.4389381785723064e-6,1.57510773445068e-23,-1.0149838644776704e-22,-7.119976262797313e-22
753.0,-2.1451230027082473e-6,-5.470056929896745e-6,-3.441821751511296e-6,-4.600035844720957e-15,-1.0749350054507633e-14,-8.830834515699414e-15
754.0,-2.192771515659417e-6,-1.0588614756393555e-5,-3.24747649636348e-6,5.306002586327278e-23,3.8565341493029156e-22,-3.2375570030194736e-23
755.0,-4.427293407881775e-6,-1.082381420496545e-5,-6.286441104056499e-6,-1.4130436081411385e-14,-1.1285921019424987e-13,-3.5011896593196454e-15
756.0,-3.922575299587727e-6,-2.1853713866476422e-5,-6.426078584045188e-6,5.927230393887288e-23,1.2995036015037608e-21,1.2304063186575167e-22
757.0,-5.026880735592857e-6,-1.9362357612057556e-5,-1.2975311017549226e-5,-6.269875472336879e-14,-3.4669173906210666e-13,-3.676943886949509e-14
758.0,-5.518895190227402e-6,-2.4813357307874173e-5,-1.1496106043323378e-5,3.328597817715693e-23,1.4517033155267325e-21,4.146181698777572e-22
759.0,-8.015992038837032e-6,-2.724200662455442e-5,-1.4733032986374878e-5,-1.3345502112288466e-13,-1.5383405321578634e-12,-1.1298918538322631e-13
760.0,-8.349957888870753e-6,-3.956801147647372e-5,-1.61750535098786e-5,9.084432123948823e-23,8.153801737438152e-22,4.631626445049205e-22
761.0,-2.015425894537188e-5,-4.121651168993353e-5,-2.3496260463392357e-5,-7.37003437945152e-13,-3.2745103029312285e-12,-5.014326652730123e-13
762.0,-1.976925939546033e-5,-9.948412440870493e-5,-2.4475172188901607e-5,4.633814588848082e-22,2.2239914357912946e-21,2.6011455024784816e-22
763.0,-5.0097330531209104e-5,-9.758371501064825e-5,-5.9084211473607985e-5,-1.5218143693798282e-12,-1.808481758681485e-11,-1.06786993408463e-12
764.0,-3.287392638673636e-5,-0.0002472871404820731,-5.795554706178753e-5,1.996522510186176e-22,1.1348637722765665e-20,7.094331533413263e-22
765.0,-4.1199772280227645e-5,-0.0001622701083399994,-0.00014688493276631117,-2.8265353548292095e-10,-3.734554345711748e-11,-5.903098410516501e-12
766.0,-4.487811970173925e-5,-0.0002033675999893109,-9.638606320990948e-5,9.121188024995392e-23,4.889916724738572e-21,3.620988094987383e-21
767.0,-3.0029040016781284e-5,-0.00022152441615625406,-0.00012079967326219654,-2.7012122662534327e-11,-6.936454990574627e-9,-1.220090918639472e-11
768.0,-2.834688114132691e-5,-0.00014822736785009426,-0.00013158476125341905,3.339952774569797e-22,2.2333143629968492e-21,1.5603212814174284e-21
769.0,-4.253950667410307e-5,-0.00013992400610146968,-8.819761272975091e-5,-1.2825560341701059e-11,-6.630703807892178e-10,-2.266540302754504e-9
770.0,-2.9677019944637607e-5,-0.00020998070869753834,-8.32569820319108e-5,2.525413717088258e-22,8.179182206652166e-21,7.12280858964671e-22
771.0,-3.74473275650785e-5,-0.0001464897496070492,-0.00012504638730341533,-1.5320848270654783e-8,-3.1505192005835985e-10,-2.1737054368937936e-10
772.0,-6.75063311431627e-5,-0.00018484502988153675,-8.723665178085076e-5,-5.388481471760448e-23,6.185052313485051e-21,2.6087895732215177e-21
773.0,-3.861612048023799e-5,-0.00033322030392290373,-0.00011009274690583139,-2.6920062403064447e-9,-3.7650319626711344e-7,-1.0415610767550651e-10
774.0,-3.7049169989748864e-5,-0.0001906143495705536,-0.00019846429523790365,-4.1108156413832004e-23,-1.3188718746656585e-21,1.972775654870291e-21
775.0,-3.437576925804695e-5,-0.00018287967186336976,-0.00011544599496743951,-5.086650074560007e-9,-6.619218797960563e-8,-1.2509364162100159e-7
776.0,-4.153838174273464e-5,-0.00016968340731255218,-0.00011076147060885862,-3.1967256657337324e-23,-1.0060689904708759e-21,-4.2070593392540513e-22
777.0,-2.151788217798724e-5,-0.0002050390232515063,-0.00010402043044070272,-1.3074637934424011e-9,-1.2515489312643594e-7,-2.214823265997114e-8
778.0,-2.2886639768263815e-5,-0.00010621515232685229,-0.00012569436100771418,1.5462733236880897e-23,-7.826218344457481e-22,-3.2089449442436496e-22
779.0,-3.112177421176474e-5,-0.00011297152339052467,-6.922678758226021e-5,-1.0140041979034393e-10,-3.22142958683741e-8,-4.2224497002904255e-8
780.0,-3.115018055725992e-5,-0.00015362125147765733,-7.363031998046712e-5,-6.228736837116469e-24,3.791797402453533e-22,-2.496273461762198e-22
781.0,-0.0003461677345750601,-0.00015376146933391983,-0.00013791961667506983,-1.618259260506578e-8,-2.6022654697113965e-9,-1.106195444166587e-8
782.0,-0.0003385000517786108,-0.0017087303685580089,-0.0001380455028581384,-1.5839988805110098e-23,-1.3316043716096444e-22,1.208677726503473e-22
783.0,-0.0008577546148044009,-0.0016708825857978129,-0.0015870109391983665,-1.3796336150305865e-7,-4.2979072689453934e-7,-1.4138026436831974e-9
784.0,-0.0008383251630074524,-0.004233994178830292,-0.001551859199421232,-2.678574245449551e-24,-4.2354820378212565e-22,-4.054498027822804e-23
785.0,-0.0014383228470419137,-0.004138106497714505,-0.004031597964276015,-4.033615388164486e-7,-3.7065426002101365e-6,-3.2119050596953023e-7
786.0,-0.0014319457461592726,-0.0070997906084592196,-0.003940293970066858,-1.4284620548627382e-24,-1.191575856729013e-23,-1.3732077933178855e-22
787.0,-0.0026097245862347213,-0.007068413009726246,-0.006984852209858995,-1.165379306916057e-6,-1.1004563672617574e-5,-3.1016732934607612e-6
788.0,-0.002360907179274728,-0.012882199808631733,-0.006953982582578871,-1.0506236742287005e-23,-7.015561857817006e-23,-1.3688681247715925e-24
789.0,-0.0030250185503422383,-0.011654680972452605,-0.013151002037860288,-3.4575676925313648e-6,-3.2485941199428296e-5,-1.0703181342541636e-5
790.0,-0.0030013376488619617,-0.014933084387849743,-0.011897869579436017,-1.4908713309170045e-24,-3.731003424089e-22,-1.20735447506154e-23
791.0,-0.003391472511001357,-0.014818103118279661,-0.015655220966936507,-8.247186733959913e-6,-9.79548706246072e-5,-3.8893755945913216e-5
792.0,-0.003836855069324597,-0.01674426381513076,-0.0155346794140043,-4.934370321659479e-25,-1.028455924499445e-22,-1.1189229999533222e-22
793.0,-0.005480578604303734,-0.018947045278934527,-0.0183653333992373,-8.066680251981201e-6,-0.0002394730240187834,-0.00013774275288215744
794.0,-0.0055073360598517284,-0.027064032676319374,-0.020781373688321864,-2.8166751148598454e-23,-6.799538609809474e-23,-2.771833125284985e-23
795.0,-0.013018655201316438,-0.02721180060232917,-0.03416237941359371,-5.881654418371683e-5,-0.0002577580283904041,-0.00043344105409421843
796.0,-0.012292876218564189,-0.06432530094381692,-0.03434890386890598,-5.765931242160927e-23,-6.227784216391044e-22,-6.441585716545112e-25
797.0,-0.02107176867492362,-0.061175850200426755,-0.09084803614103586,-0.0013374549433023517,-0.002181883327081458,-0.0011612572576909248
798.0,-0.024939123565404196,-0.1048642596732936,-0.08639999764355856,-6.444194006242134e-23,-5.658142076932434e-22,-1.087136407896532e-22
799.0,-0.04518596452546179,-0.13798047594710242,-0.1899983656265862,-0.2379185962557357,-0.07615444697032947,-0.05169728546475957
